Date,Time,Bat Volt Min Day (V),Dew Pt (°F),Latest Rain (In),Daily Rain (In),Barometric Pressure (inHg),RH (%),Temp (°F),Daily Max Temp (°F),Max Temp Time,Daily Min Temp (°F),Min Temp Time,Wind Dir (°),Wind Gust (mph),Wind Gst Dir (°),Wind Spd (mph)
7/1/19,0000,12.3,52,0,0,30.11,90,54.7,68,1211,51.1,0650,N | 1,10,NNW | 337,5.1
6/30/19,2300,12.3,51.6,0,0,30.12,91,54.2,68,1211,51.1,0650,N | 8,11.6,N | 353,5.4
6/30/19,2200,12.3,51.6,0,0,30.11,91,54.1,68,1211,51.1,0650,N | 1,12.2,NNW | 343,6.1
6/30/19,2100,12.3,51.6,0,0,30.11,91,54.2,68,1211,51.1,0650,NNW | 345,13.5,N | 349,7.3
6/30/19,2000,12.3,51.2,0,0,30.1,88,54.6,68,1211,51.1,0650,NNW | 336,13.3,NNW | 335,9.3
6/30/19,1900,12.3,52.1,0,0,30.09,75,59.9,68,1211,51.1,0650,NW | 323,14.2,NW | 324,9.8
6/30/19,1800,12.3,53,0,0,30.09,71,62.7,68,1211,51.1,0650,NW | 318,13,NW | 314,9.3
6/30/19,1700,12.3,53.2,0,0,30.09,68,63.8,68,1211,51.1,0650,NW | 313,14.5,NW | 322,9.4
6/30/19,1600,12.3,53.4,0,0,30.1,68,64.3,68,1211,51.1,0650,NW | 316,14.8,NNW | 332,8.8
6/30/19,1500,12.3,53.8,0,0,30.12,67,64.9,68,1211,51.1,0650,NW | 308,14.8,NW | 310,8.7
6/30/19,1400,12.3,54,0,0,30.12,68,64.7,68,1211,51.1,0650,NW | 309,14.5,WNW | 303,8.8
6/30/19,1300,12.3,54.8,0,0,30.11,65,66.8,68,1211,51.1,0650,WNW | 300,11.4,WNW | 294,6.9
6/30/19,1200,12.3,54.6,0,0,30.1,67,65.9,67.2,1152,51.1,0650,WNW | 290,11.5,WNW | 293,6.4
6/30/19,1100,12.3,53.8,0,0,30.1,70,63.9,65.4,1053,51.1,0650,WNW | 287,10.6,W | 270,6.1
6/30/19,1000,12.3,53.6,0,0,30.09,79,60.3,63.5,0959,51.1,0650,NW | 311,9.2,NW | 306,4.5
6/30/19,0900,12.3,53.1,0,0,30.09,92,55.4,58.1,0859,51.1,0650,N | 350,5.3,N | 1,2.9
6/30/19,0800,12.3,51.2,0,0,30.08,95,52.6,53.4,0756,51.1,0650,N | 11,7.8,N | 354,3.2
6/30/19,0700,12.3,50,0,0,30.06,95,51.4,52.8,0352,51.1,0650,NE | 46,6.6,NNE | 15,3.7
6/30/19,0600,12.3,50.2,0,0,30.06,94,51.7,52.8,0352,51.5,0555,NNE | 22,7.6,NNE | 15,3.9
6/30/19,0500,12.4,50.7,0,0,30.05,94,52.4,52.8,0352,51.9,0115,NNE | 15,8.6,NNE | 13,4.3
6/30/19,0400,12.4,51,0,0,30.06,94,52.7,52.8,0352,51.9,0115,NNE | 12,7.6,NNE | 31,4.4
6/30/19,0300,12.4,51,0,0,30.06,94,52.7,52.8,0239,51.9,0115,N | 8,9.9,N | 0,5.2
6/30/19,0200,12.4,50.7,0,0,30.07,94,52.4,52.6,0148,51.9,0115,N | 4,9.7,N | 354,5.3
6/30/19,0100,12.3,50.2,0,0,30.07,93,52.2,66.4,1346,50.8,0609,NNE | 23,7.1,NNE | 18,3.5
6/30/19,0000,12.3,50.3,0,0,30.08,92,52.7,66.4,1346,50.8,0609,NNE | 25,7.3,NNE | 15,4.3
6/29/19,2300,12.3,50.4,0,0,30.08,91,52.8,66.4,1346,50.8,0609,NNE | 21,8.7,N | 7,5.1
6/29/19,2200,12.3,50.2,0,0,30.09,91,52.8,66.4,1346,50.8,0609,NNE | 13,9.3,N | 8,5.9
6/29/19,2100,12.3,50.3,0,0,30.08,85,54.7,66.4,1346,50.8,0609,NNW | 338,8.4,N | 6,4.3
6/29/19,2000,12.3,52.2,0,0,30.08,73,61,66.4,1346,50.8,0609,NW | 312,8.7,NW | 315,5.9
6/29/19,1900,12.3,52.8,0,0,30.08,68,63.4,66.4,1346,50.8,0609,NW | 320,12.2,NW | 306,7.7
6/29/19,1800,12.3,52.9,0,0,30.07,69,63.2,66.4,1346,50.8,0609,NW | 317,13.3,NW | 312,8.4
6/29/19,1700,12.3,52.8,0,0,30.08,67,64.1,66.4,1346,50.8,0609,NW | 318,14.9,WNW | 301,9.1
6/29/19,1600,12.3,53.3,0,0,30.09,66,64.8,66.4,1346,50.8,0609,NW | 311,15.2,NW | 305,10.5
6/29/19,1500,12.3,53.3,0,0,30.1,66,64.8,66.4,1346,50.8,0609,NW | 321,16.6,NW | 318,10.7
6/29/19,1400,12.3,53.5,0,0,30.1,66,65.1,66.4,1346,50.8,0609,NW | 313,14.4,NNW | 342,9.3
6/29/19,1300,12.3,53.6,0,0,30.11,68,64.5,65.9,1220,50.8,0609,WNW | 303,14.2,NW | 317,8.9
6/29/19,1200,12.3,53.2,0,0,30.1,68,63.8,65.3,1120,50.8,0609,NW | 310,13.5,NW | 324,8.5
6/29/19,1100,12.3,52.9,0,0,30.1,68,63.6,64.6,1039,50.8,0609,NW | 305,13.3,NW | 307,7.4
6/29/19,1000,12.3,52.1,0,0,30.09,70,62,64.4,1000,50.8,0609,NW | 322,9.2,NW | 307,5.1
6/29/19,0900,12.3,50.9,0,0,30.09,76,58.4,60.5,0855,50.8,0609,N | 351,9.4,N | 11,4.2
6/29/19,0800,12.3,49.7,0,0,30.09,89,53,55.5,0745,50.8,0609,N | 4,7.2,NNE | 30,3.6
6/29/19,0700,12.3,48.9,0,0,30.08,92,51,53.3,0145,50.8,0609,N | 3,6.5,N | 351,2.9
6/29/19,0600,12.3,49,0,0,30.07,92,51.3,53.3,0145,50.9,0559,NNE | 18,8.9,NE | 37,4.9
6/29/19,0500,12.3,50.1,0,0,30.07,92,52.3,53.3,0145,51.9,0459,N | 357,11.6,NNE | 14,5.7
6/29/19,0400,12.4,50.6,0,0,30.07,92,52.8,53.3,0145,52.7,0353,NNW | 344,12.2,NNW | 337,5.7
6/29/19,0300,12.4,50.6,0,0,30.07,91,53,53.3,0145,52.9,0103,N | 1,10.7,N | 353,5.6
6/29/19,0200,12.4,50.7,0,0,30.08,92,53.1,53.3,0145,52.9,0103,NNE | 12,9.1,N | 1,6.1
6/29/19,0100,12.3,50.9,0,0,30.07,92,53.1,66.8,1450,52.7,2344,N | 11,11.2,N | 10,6.4
6/29/19,0000,12.3,51,0,0,30.09,93,53,66.8,1450,52.7,2344,NNE | 21,9.6,NNW | 348,6
6/28/19,2300,12.3,51,0,0,30.09,92,53.2,66.8,1450,52.8,2207,NNE | 21,9.4,NE | 35,5.6
6/28/19,2200,12.3,50.7,0,0,30.09,91,53.2,66.8,1450,52.9,2155,NNE | 25,9.9,NNE | 14,5.8
6/28/19,2100,12.3,50.8,0,0,30.07,87,54.7,66.8,1450,53,0516,N | 358,11.8,N | 11,5.7
6/28/19,2000,12.3,51.2,0,0,30.09,81,56.9,66.8,1450,53,0516,NNW | 336,14.6,NNW | 335,7.4
6/28/19,1900,12.3,52.1,0,0,30.09,74,60.5,66.8,1450,53,0516,NW | 324,14.1,NNW | 342,8.6
6/28/19,1800,12.3,52.6,0,0,30.09,71,62.3,66.8,1450,53,0516,NNW | 330,16.1,NNW | 338,9.9
6/28/19,1700,12.3,53,0,0,30.1,69,63.4,66.8,1450,53,0516,NW | 313,15.4,NW | 318,10.2
6/28/19,1600,12.3,53.3,0,0,30.1,66,65,66.8,1450,53,0516,NW | 317,15.9,NNW | 330,9.6
6/28/19,1500,12.3,53.8,0,0,30.1,67,64.9,66.8,1450,53,0516,NW | 304,15,NW | 326,10.1
6/28/19,1400,12.3,53.7,0,0,30.11,68,64.6,66.3,1357,53,0516,NW | 306,14.5,NW | 315,9
6/28/19,1300,12.3,53.5,0,0,30.11,69,64,65.4,1237,53,0516,NW | 311,15.5,WNW | 300,9.3
6/28/19,1200,12.3,52.6,0,0,30.11,71,62.1,63,1047,53,0516,NW | 305,12.6,NW | 310,8.4
6/28/19,1100,12.3,52.1,0,0,30.11,72,61.3,63,1047,53,0516,NW | 316,11.2,NW | 321,6.6
6/28/19,1000,12.3,51.9,0,0,30.1,76,59.4,60.9,1000,53,0516,NW | 321,12.8,NNW | 329,7.7
6/28/19,0900,12.3,52.5,0,0,30.09,86,56.8,60.3,0859,53,0516,NNW | 330,10.8,WNW | 282,6
6/28/19,0800,12.3,52.4,0,0,30.08,92,54.5,54.8,0733,53,0516,NNW | 334,7.4,NNW | 342,4.1
6/28/19,0700,12.3,51.9,0,0,30.06,94,53.7,54.4,0112,53,0516,NNW | 347,8,NNW | 332,3.8
6/28/19,0600,12.3,51.5,0,0,30.07,93,53.4,54.4,0112,53,0516,N | 3,7.5,NNW | 329,2.6
6/28/19,0500,12.3,51.1,0,0,30.06,92,53.3,54.4,0112,53.1,0432,ENE | 59,3.8,E | 93,1.7
6/28/19,0400,12.3,51.4,0,0,30.05,91,53.9,54.4,0112,53.3,0400,NNE | 28,8.3,NNE | 22,4.2
6/28/19,0300,12.4,51.8,0,0,30.05,92,54.1,54.4,0112,54,0259,NNE | 15,7.5,NNE | 28,4.4
6/28/19,0200,12.5,52.3,0,0,30.06,93,54.2,54.4,0112,54.2,0130,NNE | 14,8.2,NNE | 18,5
6/28/19,0100,12.2,52.3,0,0,30.07,93,54.3,66.5,1310,52.6,0534,N | 0,6.6,NNW | 345,4
6/28/19,0000,12.2,52.2,0,0,30.09,91,54.6,66.5,1310,52.6,0534,N | 4,9.2,NNW | 336,5.2
6/27/19,2300,12.2,52.5,0,0,30.09,91,55.1,66.5,1310,52.6,0534,N | 353,12.1,NNW | 332,6.7
6/27/19,2200,12.2,52.6,0,0,30.1,90,55.5,66.5,1310,52.6,0534,NNW | 343,15.4,N | 6,7.8
6/27/19,2100,12.2,52.6,0,0,30.1,88,56,66.5,1310,52.6,0534,NNW | 340,15.6,NNW | 340,8.2
6/27/19,2000,12.2,52.6,0,0,30.1,86,56.8,66.5,1310,52.6,0534,NNW | 342,12.6,NNW | 333,7.2
6/27/19,1900,12.2,52.5,0,0,30.11,80,58.7,66.5,1310,52.6,0534,NNW | 336,17.1,N | 349,10.1
6/27/19,1800,12.2,53.3,0,0,30.11,76,60.7,66.5,1310,52.6,0534,NNW | 334,17.2,NNW | 330,11.2
6/27/19,1700,12.2,53.2,0,0,30.12,79,59.6,66.5,1310,52.6,0534,NNW | 335,18.1,NNW | 330,12.2
6/27/19,1600,12.2,53.5,0,0,30.13,74,61.8,66.5,1310,52.6,0534,NW | 325,18,NNW | 334,12.2
6/27/19,1500,12.2,53.6,0,0,30.14,69,63.9,66.5,1310,52.6,0534,NW | 325,18.8,NW | 315,11.8
6/27/19,1400,12.2,52.6,0,0,30.14,64,64.9,66.5,1310,52.6,0534,NW | 325,18.1,NNW | 334,11.2
6/27/19,1300,12.2,53,0,0,30.15,65,64.9,66,1240,52.6,0534,NW | 310,16.1,WNW | 301,10.5
6/27/19,1200,12.2,53.2,0,0,30.14,67,64.5,65.4,1151,52.6,0534,NW | 310,16.3,NW | 311,10.3
6/27/19,1100,12.2,52,0,0,30.14,68,62.8,65.2,1059,52.6,0534,NW | 317,15.1,NW | 314,9.1
6/27/19,1000,12.2,52.5,0,0,30.14,77,59.7,63.3,0955,52.6,0534,NW | 321,14,NNW | 338,8.3
6/27/19,0900,12.2,52.8,0,0,30.13,84,57.5,59.4,0746,52.6,0534,NNW | 328,12.4,NNW | 332,5.7
6/27/19,0800,12.2,51.7,0,0,30.12,83,56.7,59.4,0746,52.6,0534,N | 1,7,N | 4,3.9
6/27/19,0700,12.2,50.9,0,0,30.1,88,54.4,56.9,0648,52.6,0534,NNE | 13,7.7,NNE | 29,3.9
6/27/19,0600,12.2,50.1,0,0,30.09,90,52.9,56.1,0101,52.6,0534,N | 6,7.8,NNW | 337,4.4
6/27/19,0500,12.2,50.8,0,0,30.08,89,54.1,56.1,0101,53.6,0500,NNW | 342,11.7,NNW | 339,6.4
6/27/19,0400,12.2,52.2,0,0,30.08,91,54.8,56.1,0101,54.4,0359,NNW | 329,12.9,NW | 321,7.1
6/27/19,0300,12.2,52.6,0,0,30.08,90,55.5,56.1,0101,55.2,0259,NW | 326,10.8,NW | 325,6.2
6/27/19,0200,12.2,52.8,0,0,30.09,89,55.9,56.1,0101,55.7,0158,NNW | 343,10.8,NNE | 30,5.8
6/27/19,0100,12.2,52.9,0,0,30.09,89,56,67.8,1313,51.3,0245,NNW | 336,12.6,N | 0,6.4
6/27/19,0000,12.2,53.2,0,0,30.09,91,55.9,67.8,1313,51.3,0245,NNW | 338,13.2,NNW | 336,6
6/26/19,2300,12.2,53.4,0,0,30.09,91,56,67.8,1313,51.3,0245,NNW | 334,13.1,NW | 323,6.4
6/26/19,2200,12.2,52.9,0,0,30.09,89,56,67.8,1313,51.3,0245,NNW | 341,12.4,N | 1,6
6/26/19,2100,12.2,52.3,0,0,30.08,88,55.9,67.8,1313,51.3,0245,NNW | 341,12.6,NNW | 336,6.2
6/26/19,2000,12.2,52.4,0,0,30.07,83,57.6,67.8,1313,51.3,0245,NW | 325,12.6,NNW | 343,7.7
6/26/19,1900,12.2,53.2,0,0,30.07,68,63.7,67.8,1313,51.3,0245,NW | 320,12.8,NNW | 334,7
6/26/19,1800,12.2,53.3,0,0,30.06,68,64,67.8,1313,51.3,0245,NW | 322,13.2,NNW | 345,8.3
6/26/19,1700,12.2,54.8,0,0,30.07,68,65.6,67.8,1313,51.3,0245,NW | 309,12.2,W | 277,6.4
6/26/19,1600,12.2,55.3,0,0,30.07,75,63.2,67.8,1313,51.3,0245,WNW | 298,12.6,NW | 304,7.5
6/26/19,1500,12.2,56,0,0,30.07,77,63.3,67.8,1313,51.3,0245,NW | 305,12.5,WNW | 300,7.7
6/26/19,1400,12.2,56.9,0,0,30.07,73,65.8,67.8,1313,51.3,0245,NW | 306,13.3,NW | 317,7.8
6/26/19,1300,12.2,56.6,0,0,30.06,77,63.9,65.8,1234,51.3,0245,WNW | 302,10.2,W | 270,6
6/26/19,1200,12.2,56.8,0,0,30.06,82,62.3,64.1,1057,51.3,0245,NW | 304,12.4,WNW | 298,5.4
6/26/19,1100,12.2,55.2,0,0,30.05,78,62.1,64.1,1057,51.3,0245,NW | 321,9.3,NNW | 339,4.9
6/26/19,1000,12.2,54.2,0,0,30.03,80,60.5,61.3,1000,51.3,0245,NW | 309,7.3,WSW | 238,3.4
6/26/19,0900,12.2,52.9,0,0,30.03,81,58.6,59.7,0900,51.3,0245,NNW | 331,7.3,NW | 320,2.7
6/26/19,0800,12.2,51.2,0,0,30.01,80,57.2,58.1,0755,51.3,0245,N | 11,8.2,NNE | 25,3.9
6/26/19,0700,12.2,50.9,0,0,30,90,53.6,57.3,0700,51.3,0245,NE | 40,8.5,NE | 40,5.3
6/26/19,0600,12.2,50.4,0,0,29.99,95,51.8,53.3,0101,51.3,0245,NE | 47,8.9,NNE | 30,5.8
6/26/19,0500,12.2,50.6,0,0,29.97,95,51.9,53.3,0101,51.3,0245,NE | 34,7.7,NE | 50,4.7
6/26/19,0400,12.2,50.7,0,0,29.97,95,52,53.3,0101,51.3,0245,NNE | 17,4,NE | 43,2.1
6/26/19,0300,12.2,50.3,0,0,29.96,94,52,53.3,0101,51.3,0245,NE | 55,7.7,NNE | 30,5
6/26/19,0200,12.2,51.2,0,0,29.96,93,53.1,53.3,0101,52.9,0154,NNE | 15,9.8,W | 273,6.4
6/26/19,0100,12.1,51.1,0,0,29.96,93,53,69.5,1541,48.5,0343,NNE | 28,9.3,NNE | 26,5.5
6/26/19,0000,12.1,51.2,0,0,29.97,93,53.2,69.5,1541,48.5,0343,NNE | 30,9.2,NNE | 27,6.3
6/25/19,2300,12.1,51.1,0,0,29.98,93,53.2,69.5,1541,48.5,0343,NNE | 21,9.3,NNE | 31,5.5
6/25/19,2200,12.1,50.7,0,0,29.97,92,53,69.5,1541,48.5,0343,NNE | 18,7.3,NNE | 15,4.5
6/25/19,2100,12.1,50.4,0,0,29.95,86,54.4,69.5,1541,48.5,0343,N | 350,6,NNW | 334,2.8
6/25/19,2000,12.1,52.6,0,0,29.94,73,61.5,69.5,1541,48.5,0343,NW | 313,8,NW | 309,5.1
6/25/19,1900,12.1,53.4,0,0,29.93,65,65.3,69.5,1541,48.5,0343,NW | 306,9.7,NW | 325,5.8
6/25/19,1800,12.1,53.4,0,0,29.93,63,66.4,69.5,1541,48.5,0343,NW | 305,14.3,NW | 306,7.6
6/25/19,1700,12.1,53.6,0,0,29.93,60,67.9,69.5,1541,48.5,0343,WNW | 303,14.3,NW | 314,8
6/25/19,1600,12.1,54.6,0,0,29.93,62,68.1,69.5,1541,48.5,0343,WNW | 290,10.9,N | 353,6.8
6/25/19,1500,12.1,55.2,0,0,29.93,64,67.9,69.4,1438,48.5,0343,W | 271,12,W | 273,7.2
6/25/19,1400,12.1,55.5,0,0,29.93,67,66.6,67.4,1358,48.5,0343,W | 268,10.6,W | 274,7.2
6/25/19,1300,12.1,55.1,0,0,29.93,69,65.6,66.8,1300,48.5,0343,WSW | 257,12.3,SW | 230,7.4
6/25/19,1200,12.1,54.6,0,0,29.93,71,64.2,65.9,1149,48.5,0343,WSW | 251,11.7,WSW | 248,7.3
6/25/19,1100,12.1,54.5,0,0,29.92,74,62.9,63.9,1056,48.5,0343,WSW | 256,9.4,W | 278,5.2
6/25/19,1000,12.1,55.7,0,0,29.92,91,58.5,62,0956,48.5,0343,W | 281,4.3,NNW | 337,1.2
6/25/19,0900,12.1,54.1,0,0,29.92,98,54.6,56.1,0859,48.5,0343,SW | 229,5.3,WSW | 256,1.5
6/25/19,0800,12.1,52.5,0,0,29.91,98,52.9,53.7,0800,48.5,0343,ENE | 78,3.4,ESE | 112,1.3
6/25/19,0700,12.1,51,0,0,29.88,98,51.4,52.1,0500,48.5,0343,ENE | 74,3.5,ESE | 103,1.3
6/25/19,0600,12.1,50.6,0,0,29.87,98,51,52.1,0500,48.5,0343,NE | 53,4.2,NE | 45,2.3
6/25/19,0500,12.1,50.8,0,0,29.87,98,51.2,52.1,0458,48.5,0343,NE | 46,4.3,ENE | 71,1.7
6/25/19,0400,12.1,49,0,0,29.87,98,49.4,50.9,0121,48.5,0343,ENE | 68,4.6,E | 90,2
6/25/19,0300,12.1,49.4,0,0,29.87,98,49.9,50.9,0121,49.4,0253,E | 83,6.8,E | 86,4.8
6/25/19,0200,12.1,49.8,0,0,29.87,98,50.3,50.9,0121,49.8,0130,E | 87,5.8,E | 85,3.2
6/25/19,0100,12,49.7,0,0,29.88,98,50.2,70.8,1500,49.6,0053,E | 89,6.7,E | 81,4.2
6/25/19,0000,12,50.9,0,0,29.89,97,51.6,70.8,1500,50.1,0000,ESE | 104,6.2,E | 90,2.7
6/24/19,2300,12,52.5,0,0,29.89,97,53.3,70.8,1500,52.2,0639,SW | 217,3.6,SE | 139,1.7
6/24/19,2200,12,53,0,0,29.9,96,54.1,70.8,1500,52.2,0639,WSW | 248,3.4,SW | 225,1.3
6/24/19,2100,12,53.2,0,0,29.89,94,54.9,70.8,1500,52.2,0639,W | 268,4.5,SW | 233,1
6/24/19,2000,12,53.3,0,0,29.9,89,56.4,70.8,1500,52.2,0639,WSW | 250,6.2,WSW | 256,3.3
6/24/19,1900,12,54.8,0,0,29.89,76,62.6,70.8,1500,52.2,0639,WSW | 251,8.3,WSW | 247,5.4
6/24/19,1800,12,56.4,0,0,29.9,69,66.8,70.8,1500,52.2,0639,W | 265,9.2,WSW | 258,4.8
6/24/19,1700,12,56.6,0,0,29.91,72,65.8,70.8,1500,52.2,0639,W | 262,10.9,SSW | 210,6.3
6/24/19,1600,12,57,0,0,29.91,70,67.3,70.8,1500,52.2,0639,WSW | 242,11.2,SW | 227,6
6/24/19,1500,12,57.8,0,0,29.92,69,68.4,70.7,1500,52.2,0639,SW | 234,10.9,WSW | 239,5.5
6/24/19,1400,12,57.6,0,0,29.93,70,67.8,70.2,1337,52.2,0639,SW | 218,10.5,SSW | 192,5.9
6/24/19,1300,12,57.6,0,0,29.94,73,66.5,68.1,1220,52.2,0639,SW | 228,11.2,SW | 226,5.4
6/24/19,1200,12,57.3,0,0,29.94,80,63.5,67.4,1158,52.2,0639,SW | 216,8.3,SSW | 196,4.1
6/24/19,1100,12,56.5,0,0,29.94,89,59.7,61.3,1015,52.2,0639,SW | 229,8.1,WSW | 239,4.1
6/24/19,1000,12,56.6,0,0,29.94,97,57.4,59.3,1000,52.2,0639,SSW | 212,6.8,SSW | 192,2.9
6/24/19,0900,12,54.7,0,0,29.93,98,55.1,57.2,0900,52.2,0639,SW | 223,5.5,SSW | 199,1.8
6/24/19,0800,12,53.2,0,0,29.93,99,53.5,54.3,0800,52.2,0639,SSE | 165,7.7,S | 179,3.4
6/24/19,0700,12,52.3,0,0,29.92,99,52.6,54.3,0152,52.2,0639,ESE | 108,6.9,E | 94,3.5
6/24/19,0600,12,52.9,0,0,29.92,99,53.2,54.3,0152,52.8,0415,SSE | 157,8.4,SSE | 152,4.7
6/24/19,0500,12,52.7,0,0,29.92,99,53.1,54.3,0152,52.8,0415,SE | 128,8.6,SSE | 163,3.5
6/24/19,0400,12.1,53.2,0,0,29.92,98,53.7,54.3,0152,53.1,0358,SE | 141,8.3,SE | 135,4.4
6/24/19,0300,12.1,53.3,0,0,29.93,98,53.8,54.3,0152,53.6,0245,S | 189,6,S | 176,2.4
6/24/19,0200,12.3,53.5,0,0,29.93,98,54.2,54.3,0152,54.1,0117,SE | 140,4.6,E | 82,1.8
6/24/19,0100,12.4,53.9,0,0,29.94,97,54.8,72.8,1648,50,0331,SSE | 149,8.1,ESE | 114,3.5
6/24/19,0000,12.4,53.7,0,0,29.96,96,54.8,72.8,1648,50,0331,SSW | 209,5.3,SSW | 208,1.5
6/23/19,2300,12.4,53.3,0,0,29.97,94,54.9,72.8,1648,50,0331,WNW | 295,3.3,NNW | 345,1.1
6/23/19,2200,12.4,53.4,0,0,29.98,92,55.7,72.8,1648,50,0331,NW | 320,2.1,NNW | 332,0.6
6/23/19,2100,12.4,54,0,0,29.97,83,59.1,72.8,1648,50,0331,SW | 216,4.3,S | 185,2.1
6/23/19,2000,12.4,55.9,0,0,29.98,73,64.9,72.8,1648,50,0331,WSW | 245,5.3,WSW | 246,2.8
6/23/19,1900,12.4,56.5,0,0,29.98,70,66.7,72.8,1648,50,0331,SW | 236,8.4,WSW | 250,4.8
6/23/19,1800,12.4,57.9,0,0,29.98,65,70.4,72.8,1648,50,0331,WSW | 244,9.6,WSW | 256,5.6
6/23/19,1700,12.4,58,0,0,29.99,65,70.3,72.8,1648,50,0331,WSW | 257,10.5,WSW | 239,5.1
6/23/19,1600,12.4,58.4,0,0,30,65,70.5,72.6,1439,50,0331,W | 268,10.5,WNW | 286,6.5
6/23/19,1500,12.4,59,0,0,30.01,65,71.4,72.6,1439,50,0331,W | 271,9.7,WNW | 284,5.8
6/23/19,1400,12.4,58.5,0,0,30.01,67,70.1,71.4,1325,50,0331,WSW | 254,9.4,SW | 218,5.2
6/23/19,1300,12.4,57.8,0,0,30.02,69,68.4,69.6,1232,50,0331,WSW | 246,9.2,SW | 221,5.6
6/23/19,1200,12.4,58,0,0,30.02,71,67.9,68.9,1157,50,0331,WSW | 253,9.4,WSW | 256,5.8
6/23/19,1100,12.4,57.9,0,0,30.01,73,66.8,68.5,1055,50,0331,WSW | 248,8.6,SW | 223,4.6
6/23/19,1000,12.4,55.5,0,0,30.01,78,62.4,65.1,0959,50,0331,WSW | 245,6.5,WSW | 256,2.9
6/23/19,0900,12.4,53.3,0,0,30.01,81,59,61.3,0832,50,0331,SW | 224,4.4,WSW | 246,1.8
6/23/19,0800,12.4,51.7,0,0,30,80,57.7,58.5,0705,50,0331,SSW | 194,3.1,SSW | 195,1
6/23/19,0700,12.4,50.7,0,0,29.98,93,52.6,57.1,0700,50,0331,NE | 35,6.6,E | 87,1.5
6/23/19,0600,12.4,50.2,0,0,29.96,97,50.9,52.7,0101,50,0331,ENE | 65,8.7,E | 89,3.2
6/23/19,0500,12.4,50.5,0,0,29.96,98,51,52.7,0101,50,0331,ENE | 68,5.1,ENE | 72,1.4
6/23/19,0400,12.4,50.1,0,0,29.96,98,50.6,52.7,0101,50,0331,E | 85,9.7,E | 87,5.4
6/23/19,0300,12.4,51.2,0,0,29.97,98,51.8,52.7,0101,51.2,0300,ESE | 121,3.2,E | 93,1.2
6/23/19,0200,12.4,51.9,0,0,29.98,98,52.5,52.7,0101,52.4,0109,SSW | 202,2.9,SSE | 158,0.5
6/23/19,0100,12.4,51.8,0,0,29.99,97,52.5,69.7,1613,48.9,0538,SSW | 210,2,WSW | 248,0.6
6/23/19,0000,12.4,51.5,0,0,29.99,97,52.4,69.7,1613,48.9,0538,NNE | 19,1.8,NE | 50,0.4
6/22/19,2300,12.5,51.4,0,0,29.99,95,52.7,69.7,1613,48.9,0538,SE | 143,2.9,SSE | 164,1.4
6/22/19,2200,12.5,51.8,0,0,30,93,53.7,69.7,1613,48.9,0538,SSE | 159,2.9,S | 178,1.5
6/22/19,2100,12.5,52.9,0,0,29.98,86,57,69.7,1613,48.9,0538,SSW | 200,4.5,WSW | 242,2.3
6/22/19,2000,12.5,55.9,0,0,29.99,70,65.9,69.7,1613,48.9,0538,SW | 228,5,SW | 230,2.2
6/22/19,1900,12.5,55.7,0,0,29.99,70,65.6,69.7,1613,48.9,0538,WSW | 239,9.1,WSW | 247,4.3
6/22/19,1800,12.5,56.1,0,0,29.99,68,67,69.7,1613,48.9,0538,WSW | 242,7.7,SW | 221,4.8
6/22/19,1700,12.5,56.9,0,0,30,66,68.8,69.7,1613,48.9,0538,WSW | 248,8.4,WSW | 251,4.7
6/22/19,1600,12.5,56.3,0,0,30.01,69,66.9,69.1,1544,48.9,0538,WSW | 249,10.2,W | 265,5.1
6/22/19,1500,12.5,56.2,0,0,30.01,72,65.3,66.8,1440,48.9,0538,WSW | 254,10.9,W | 277,6.2
6/22/19,1400,12.5,56.6,0,0,30.01,72,65.7,66.6,1314,48.9,0538,W | 263,10.4,WSW | 253,6.2
6/22/19,1300,12.5,56,0,0,30.01,75,64.2,65.6,1253,48.9,0538,W | 264,11.6,WSW | 256,6.6
6/22/19,1200,12.5,56,0,0,30,75,64.2,64.9,1140,48.9,0538,WSW | 247,9.8,SW | 235,5.8
6/22/19,1100,12.5,55.5,0,0,30,77,62.7,63.5,1051,48.9,0538,WSW | 254,10,W | 264,5.9
6/22/19,1000,12.5,55.8,0,0,29.99,86,60,62.4,0955,48.9,0538,WSW | 251,6.4,SW | 234,3.2
6/22/19,0900,12.5,54.5,0,0,29.99,98,55,57.4,0900,48.9,0538,ESE | 107,3.7,N | 8,1.4
6/22/19,0800,12.5,51,0,0,29.98,99,51.4,52.3,0800,48.9,0538,SE | 140,4.3,ESE | 121,1.3
6/22/19,0700,12.5,49.8,0,0,29.97,99,50.1,52.2,0252,48.9,0538,ESE | 123,5,SE | 138,2
6/22/19,0600,12.5,49,0,0,29.96,99,49.4,52.2,0252,48.9,0538,ESE | 121,7,SE | 124,3.4
6/22/19,0500,12.5,49.6,0,0,29.95,98,50.1,52.2,0252,49.6,0409,E | 94,6.4,E | 98,2.6
6/22/19,0400,12.5,50.1,0,0,29.94,98,50.8,52.2,0252,49.8,0358,ESE | 113,8.1,ESE | 107,3.9
6/22/19,0300,12.6,51.3,0,0,29.95,97,52.1,52.2,0252,50.8,0103,SE | 143,3.6,SE | 138,1.3
6/22/19,0200,12.6,50.4,0,0,29.95,97,51.3,51.8,0159,50.8,0103,SSE | 156,3.6,S | 185,1.1
6/22/19,0100,12.4,50.1,0,0,29.96,96,51.1,68,1302,50.8,0051,ESE | 116,2.8,E | 90,0.8
