"Study Area","Transect Name","Point Id","Event Date","Vegetation Type","USDA Code","Percent Cover","Height"
SMA-11-01,TOKA,TOKA-170,2022-05-24,grassesAndForbs,MAFA3,,
SMA-11-01,TOKA,TOKA-170,2022-05-24,grassesAndForbs,MASA,,
SMA-11-01,TOKA,TOKA-170,2022-05-24,grassesAndForbs,PAVI3,,
SMA-11-01,TOKA,TOKA-170,2022-05-24,shrubs,RUUR,1,10
SMA-11-01,TOKA,TOKA-170,2022-05-24,grassesAndForbs,SIBE,,
SMA-11-01,TOKA,TOKA-170,2022-05-24,grassesAndForbs,SIMA3,,
SMA-11-01,TOKA,TOKA-170,2022-05-24,shrubs,TODI,1,60
SMA-11-01,TOKA,TOKA-170,2022-05-24,grassesAndForbs,TRAN6,,
SMA-11-01,TOKA,TOKA-170,2022-05-24,grassesAndForbs,TRIN3,,
SMA-11-01,TOKA,TOKA-170,2022-05-24,grassesAndForbs,TRSU3,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,shrubs,ARCA11,2,110
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,ARDO3,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,AVBA,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,shrubs,BAPI,15,75
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,BRCA5,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,BRDI2,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,BRDI3,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,CALYS,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,CAPY2,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,shrubs,CEANO,1,
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,CIRSI,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,CIVU,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,shrubs,DIAU,2,100
SMA-11-01,TOKA,XTOK-179,2022-06-03,shrubs,ERCO25,1,70
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,ERST9,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,shrubs,FRCA12,1,50
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,GAPO,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,shrubs,HEAR5,1,60
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,HEMA80,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,shrubs,HODI,1,40
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,HYRA3,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,LOPEM2,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,MASA,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,MELIC,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,MOVI2,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,PHACE,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,PTAQ,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,shrubs,RUUR,25,25
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,SACR2,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,shrubs,SANI4,1,150
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,SCCA2,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,SOAS,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,STRI,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,SYCH4,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,shrubs,TODI,10,50
SMA-11-01,TOKA,XTOK-179,2022-06-03,trees,UMCA,1,7
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,VICIA,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,VUBR,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,VUMY,,
SMA-11-01,TOKA,XTOK-179,2022-06-03,grassesAndForbs,ASTERA,,
SMA-11-01,TOKA,XTOK-179,2023-07-07,grassesAndForbs,AGOSE,,
SMA-11-01,TOKA,XTOK-179,2023-07-07,grassesAndForbs,ARDO3,,
SMA-11-01,TOKA,XTOK-179,2023-07-07,shrubs,BAPI,10,110
SMA-11-01,TOKA,XTOK-179,2023-07-07,shrubs,CEANO,1,15
SMA-11-01,TOKA,XTOK-179,2023-07-07,shrubs,DIAU,1,50
SMA-11-01,TOKA,XTOK-179,2023-07-07,grassesAndForbs,ERST9,,
SMA-11-01,TOKA,XTOK-179,2023-07-07,grassesAndForbs,GALIU,,
SMA-11-01,TOKA,XTOK-179,2023-07-07,grassesAndForbs,LOPEM2,,
SMA-11-01,TOKA,XTOK-179,2023-07-07,grassesAndForbs,MASA,,
SMA-11-01,TOKA,XTOK-179,2023-07-07,grassesAndForbs,MELIC,,
SMA-11-01,TOKA,XTOK-179,2023-07-07,shrubs,OECE,1,30
SMA-11-01,TOKA,XTOK-179,2023-07-07,grassesAndForbs,PIEC,,
SMA-11-01,TOKA,XTOK-179,2023-07-07,grassesAndForbs,PSEUD43,,
SMA-11-01,TOKA,XTOK-179,2023-07-07,shrubs,RUUR,45,30
SMA-11-01,TOKA,XTOK-179,2023-07-07,grassesAndForbs,SYCH4,,
SMA-11-01,TOKA,XTOK-179,2023-07-07,shrubs,TODI,25,65
SMA-11-01,TOKA,XTOK-179,2023-07-07,trees,UMCA,1,6
SMA-11-01,TOKA,XTOK-179,2023-07-07,grassesAndForbs,URTIC,,
SMA-11-01,TOKA,XTOK-179,2023-07-07,grassesAndForbs,VITE,,
SMA-11-01,TOKA,XTOK-179,2024-08-05,shrubs,ARCA11,4,90
SMA-11-01,TOKA,XTOK-179,2024-08-05,grassesAndForbs,AVENA,,
SMA-11-01,TOKA,XTOK-179,2024-08-05,shrubs,BAPI,15,200
SMA-11-01,TOKA,XTOK-179,2024-08-05,grassesAndForbs,BETR,,
SMA-11-01,TOKA,XTOK-179,2024-08-05,grassesAndForbs,BRHO2,,
SMA-11-01,TOKA,XTOK-179,2024-08-05,grassesAndForbs,CALYS,,
SMA-11-01,TOKA,XTOK-179,2024-08-05,grassesAndForbs,CETE9,,
SMA-11-01,TOKA,XTOK-179,2024-08-05,shrubs,CETH,2,350
SMA-11-01,TOKA,XTOK-179,2024-08-05,shrubs,ERST9,1,90
SMA-11-01,TOKA,XTOK-179,2024-08-05,grassesAndForbs,GAPH2,,
SMA-11-01,TOKA,XTOK-179,2024-08-05,grassesAndForbs,MASA,,
SMA-11-01,TOKA,XTOK-179,2024-08-05,shrubs,OECE,2,70
SMA-11-01,TOKA,XTOK-179,2024-08-05,grassesAndForbs,PLLA,,
SMA-11-01,TOKA,XTOK-179,2024-08-05,grassesAndForbs,PSRA5,,
SMA-11-01,TOKA,XTOK-179,2024-08-05,grassesAndForbs,PTAQ,,
SMA-11-01,TOKA,XTOK-179,2024-08-05,shrubs,RUUR,25,55
SMA-11-01,TOKA,XTOK-179,2024-08-05,shrubs,SANIC5,2,300
SMA-11-01,TOKA,XTOK-179,2024-08-05,shrubs,SARA2,1,60
SMA-11-01,TOKA,XTOK-179,2024-08-05,grassesAndForbs,SCCA2,,
SMA-11-01,TOKA,XTOK-179,2024-08-05,grassesAndForbs,SOAS,,
SMA-11-01,TOKA,XTOK-179,2024-08-05,shrubs,SOLAN,1,70
SMA-11-01,TOKA,XTOK-179,2024-08-05,grassesAndForbs,STACH,,
SMA-11-01,TOKA,XTOK-179,2024-08-05,shrubs,TODI,15,100
SMA-11-01,TOKA,XTOK-179,2024-08-05,shrubs,UMCA,1,
SMA-11-01,TOKA,XTOK-179,2024-08-05,trees,UMCA,1,5
SMA-11-01,TOKA,XTOK-180,2022-06-03,grassesAndForbs,ARDO3,,
SMA-11-01,TOKA,XTOK-180,2022-06-03,shrubs,BAPI,15,75
SMA-11-01,TOKA,XTOK-180,2022-06-03,grassesAndForbs,CALYS,,
SMA-11-01,TOKA,XTOK-180,2022-06-03,grassesAndForbs,CENTA2,,
SMA-11-01,TOKA,XTOK-180,2022-06-03,shrubs,DIAU,1,40
SMA-11-01,TOKA,XTOK-180,2022-06-03,grassesAndForbs,HYRA3,,
SMA-11-01,TOKA,XTOK-180,2022-06-03,grassesAndForbs,LOCO6,,
SMA-11-01,TOKA,XTOK-180,2022-06-03,grassesAndForbs,PLLA,,
SMA-11-01,TOKA,XTOK-180,2022-06-03,trees,PSME,4,19
SMA-11-01,TOKA,XTOK-180,2022-06-03,shrubs,RUUR,20,15
SMA-11-01,TOKA,XTOK-180,2022-06-03,grassesAndForbs,SACR2,,
SMA-11-01,TOKA,XTOK-180,2022-06-03,grassesAndForbs,SCCA2,,
SMA-11-01,TOKA,XTOK-180,2022-06-03,grassesAndForbs,SIMA3,,
SMA-11-01,TOKA,XTOK-180,2022-06-03,grassesAndForbs,SOAS,,
SMA-11-01,TOKA,XTOK-180,2022-06-03,grassesAndForbs,SYCH4,,
SMA-11-01,TOKA,XTOK-180,2022-06-03,shrubs,TODI,6,40
SMA-11-01,TOKA,XTOK-180,2022-06-03,grassesAndForbs,TRAN6,,
SMA-11-01,TOKA,XTOK-180,2022-06-03,trees,UMCA,1,10
SMA-11-01,TOKA,XTOK-180,2022-06-03,grassesAndForbs,VELA,,
SMA-11-01,TOKA,XTOK-180,2022-06-03,grassesAndForbs,ASTERA,,
SMA-11-01,TOKA,XTOK-180,2023-09-25,grassesAndForbs,ARCA11,,
SMA-11-01,TOKA,XTOK-180,2023-09-25,shrubs,BAPI,20,150
SMA-11-01,TOKA,XTOK-180,2023-09-25,grassesAndForbs,CIVU,,
SMA-11-01,TOKA,XTOK-180,2023-09-25,grassesAndForbs,COMA2,,
SMA-11-01,TOKA,XTOK-180,2023-09-25,grassesAndForbs,DAPU3,,
SMA-11-01,TOKA,XTOK-180,2023-09-25,shrubs,FRCA12,3,200
SMA-11-01,TOKA,XTOK-180,2023-09-25,grassesAndForbs,LETA,,
SMA-11-01,TOKA,XTOK-180,2023-09-25,grassesAndForbs,LYHY3,,
SMA-11-01,TOKA,XTOK-180,2023-09-25,grassesAndForbs,PIEC,,
SMA-11-01,TOKA,XTOK-180,2023-09-25,trees,PSME,2,25
SMA-11-01,TOKA,XTOK-180,2023-09-25,grassesAndForbs,RUPU3,,
SMA-11-01,TOKA,XTOK-180,2023-09-25,shrubs,RUUR,20,30
SMA-11-01,TOKA,XTOK-180,2023-09-25,shrubs,SANI4,1,300
SMA-11-01,TOKA,XTOK-180,2023-09-25,grassesAndForbs,SCCA2,,
SMA-11-01,TOKA,XTOK-180,2023-09-25,shrubs,TODI,40,70
SMA-11-01,TOKA,XTOK-180,2023-09-25,grassesAndForbs,TRDU2,,
SMA-11-01,TOKA,XTOK-180,2023-09-25,trees,UMCA,1,20
SMA-11-01,TOKA,XTOK-180,2023-09-25,grassesAndForbs,VELA,,
SMA-11-01,TOKA,XTOK-180,2024-07-11,grassesAndForbs,ARCA11,,
SMA-11-01,TOKA,XTOK-180,2024-07-11,grassesAndForbs,ARDO3,,
SMA-11-01,TOKA,XTOK-180,2024-07-11,shrubs,BAPI,8,200
SMA-11-01,TOKA,XTOK-180,2024-07-11,grassesAndForbs,BETR,,
SMA-11-01,TOKA,XTOK-180,2024-07-11,grassesAndForbs,BRHO2,,
SMA-11-01,TOKA,XTOK-180,2024-07-11,grassesAndForbs,CALYS,,
SMA-11-01,TOKA,XTOK-180,2024-07-11,grassesAndForbs,CETE9,,
SMA-11-01,TOKA,XTOK-180,2024-07-11,grassesAndForbs,CIVU,,
SMA-11-01,TOKA,XTOK-180,2024-07-11,grassesAndForbs,CLARK,,
SMA-11-01,TOKA,XTOK-180,2024-07-11,grassesAndForbs,COMA2,,
SMA-11-01,TOKA,XTOK-180,2024-07-11,grassesAndForbs,CRVET,,
SMA-11-01,TOKA,XTOK-180,2024-07-11,grassesAndForbs,CYEC,,
SMA-11-01,TOKA,XTOK-180,2024-07-11,shrubs,DIAU,5,70
SMA-11-01,TOKA,XTOK-180,2024-07-11,grassesAndForbs,EPILO,,
SMA-11-01,TOKA,XTOK-180,2024-07-11,grassesAndForbs,GNAPH,,
SMA-11-01,TOKA,XTOK-180,2024-07-11,grassesAndForbs,HYPOC,,
SMA-11-01,TOKA,XTOK-180,2024-07-11,grassesAndForbs,LIBI5,,
SMA-11-01,TOKA,XTOK-180,2024-07-11,grassesAndForbs,MAFA,,
SMA-11-01,TOKA,XTOK-180,2024-07-11,grassesAndForbs,PSCA13,,
SMA-11-01,TOKA,XTOK-180,2024-07-11,trees,PSME,3,20
SMA-11-01,TOKA,XTOK-180,2024-07-11,shrubs,RUUR,10,30
SMA-11-01,TOKA,XTOK-180,2024-07-11,shrubs,SARA2,1,300
SMA-11-01,TOKA,XTOK-180,2024-07-11,grassesAndForbs,SIMA3,,
SMA-11-01,TOKA,XTOK-180,2024-07-11,shrubs,TODI,50,100
SMA-11-01,TOKA,XTOK-180,2024-07-11,trees,UMCA,1,13
SMA-11-01,TOKA,XTOK-180,2024-07-11,grassesAndForbs,URPI,,
SMA-11-01,TOKA,XTOK-180,2024-07-11,grassesAndForbs,VISA,,
SMA-11-01,TOKA,XTOK-180,2024-07-11,grassesAndForbs,VITE,,
SMA-11-01,TOKA,XTOK-180,2024-07-11,grassesAndForbs,VERBEN,,
SMA-11-01,TOKA,XTOK-181,2022-06-03,shrubs,BAPI,50,350
SMA-11-01,TOKA,XTOK-181,2022-06-03,grassesAndForbs,COMA2,,
SMA-11-01,TOKA,XTOK-181,2022-06-03,shrubs,FRCA12,1,30
SMA-11-01,TOKA,XTOK-181,2022-06-03,shrubs,HODI,1,25
SMA-11-01,TOKA,XTOK-181,2022-06-03,grassesAndForbs,MASA,,
SMA-11-01,TOKA,XTOK-181,2022-06-03,grassesAndForbs,PHAQ,,
SMA-11-01,TOKA,XTOK-181,2022-06-03,grassesAndForbs,PLLA,,
SMA-11-01,TOKA,XTOK-181,2022-06-03,shrubs,RUUR,20,30
SMA-11-01,TOKA,XTOK-181,2022-06-03,grassesAndForbs,SIBE,,
SMA-11-01,TOKA,XTOK-181,2022-06-03,grassesAndForbs,SYCH4,,
SMA-11-01,TOKA,XTOK-181,2022-06-03,shrubs,TODI,35,75
SMA-11-01,TOKA,XTOK-181,2022-06-03,grassesAndForbs,VISA,,
SMA-11-01,TOKA,XTOK-181,2022-06-03,grassesAndForbs,VITE,,
SMA-11-01,TOKA,XTOK-181,2023-09-25,grassesAndForbs,ARDO3,,
SMA-11-01,TOKA,XTOK-181,2023-09-25,shrubs,BAPI,55,400
SMA-11-01,TOKA,XTOK-181,2023-09-25,grassesAndForbs,COMA2,,
SMA-11-01,TOKA,XTOK-181,2023-09-25,grassesAndForbs,DIAU,,
SMA-11-01,TOKA,XTOK-181,2023-09-25,shrubs,FRCA12,3,400
SMA-11-01,TOKA,XTOK-181,2023-09-25,grassesAndForbs,LETA,,
SMA-11-01,TOKA,XTOK-181,2023-09-25,grassesAndForbs,LOCO6,,
SMA-11-01,TOKA,XTOK-181,2023-09-25,grassesAndForbs,PSRA5,,
SMA-11-01,TOKA,XTOK-181,2023-09-25,shrubs,RUUR,15,40
SMA-11-01,TOKA,XTOK-181,2023-09-25,grassesAndForbs,SCCA2,,
SMA-11-01,TOKA,XTOK-181,2023-09-25,grassesAndForbs,SIMA3,,
SMA-11-01,TOKA,XTOK-181,2023-09-25,shrubs,TODI,10,50
SMA-11-01,TOKA,XTOK-181,2023-09-25,grassesAndForbs,VUBR,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,JUNCU,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,RUMEX,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,ARDO3,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,AVENA,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,shrubs,BAPI,50,120
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,BETR,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,BRCA5,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,BRHO2,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,BRMI2,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,CAPY2,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,CLDO2,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,COAR4,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,COMA2,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,DAGL,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,DAPU3,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,shrubs,DIAU,2,100
SMA-11-01,TOKA,XTOK-181,2024-06-20,shrubs,FRCA12,1,120
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,GEDI,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,HYRA3,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,LIBI5,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,LOCO6,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,PHAQ,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,PLLA,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,PSCA13,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,shrubs,RUUR,15,50
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,SIBE,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,SOAS,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,shrubs,TODI,35,70
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,URPI,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,VISA,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,VITE,,
SMA-11-01,TOKA,XTOK-181,2024-06-20,grassesAndForbs,VIVI,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,ARDO3,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,AVBA,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,shrubs,BAPI,7,50
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,BETR,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,BRDI3,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,BRMI2,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,CAPY2,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,CENTA2,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,CRVE3,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,CYEC,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,shrubs,DIAU,1,80
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,ERCI6,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,ERST9,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,HEMA80,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,HOCA3,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,shrubs,HODI,3,65
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,NAPU4,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,PIEC,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,trees,PSME,2,12
SMA-11-01,TOKA,XTOK-182,2022-06-02,shrubs,RUUR,25,20
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,SCCA2,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,SIBE,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,STRI,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,SYCH4,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,shrubs,TODI,4,40
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,TONO,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,TRHI4,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,VIAM,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,VISA,,
SMA-11-01,TOKA,XTOK-182,2022-06-02,grassesAndForbs,VIVI,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,ANMA,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,ARDO3,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,AVBA,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,shrubs,BAPI,10,70
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,BETR,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,BRMI2,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,CIVU,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,CYEC,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,DAGL,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,DAPU3,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,shrubs,DIAU,1,90
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,ELGL,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,EPBR3,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,GEDI,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,HEMA80,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,shrubs,HODI,1,60
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,LOCO6,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,LOGA2,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,shrubs,LUAR,1,70
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,NALE2,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,PHAQ,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,PIEC,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,trees,PSME,1,10
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,RUCR,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,shrubs,RUUR,12,30
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,RYPI,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,SCCA2,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,SIBE,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,SONCH,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,STACH,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,shrubs,SYAL,1,40
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,TOAR,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,shrubs,TODI,2,60
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,TRCA5,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,TRRE4,,
SMA-11-01,TOKA,XTOK-182,2023-07-06,grassesAndForbs,VUMY,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,JUNCU,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,shrubs,BAPI,25,60
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,BETR,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,BRDI3,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,BRHO2,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,CAPY2,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,CEMU2,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,CIVU,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,CLDO2,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,COAR4,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,COMA2,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,CREPI,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,CYEC,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,DAGL,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,shrubs,DIAU,1,40
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,ELGL,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,ERMO7,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,GAPH2,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,GEDI,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,shrubs,HODI,1,75
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,HOLA,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,HYRA3,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,LOCO6,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,PAVI3,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,PHAQ,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,trees,PSME,2,13
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,RUAC3,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,shrubs,RUUR,20,40
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,SIBE,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,SOAS,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,shrubs,TODI,5,40
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,TRAN6,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,VISA,,
SMA-11-01,TOKA,XTOK-182,2024-06-18,grassesAndForbs,VIVI,,
SMA-11-01,TOKA,XTOK-185,2023-07-06,shrubs,BAPI,12,60
SMA-11-01,TOKA,XTOK-185,2023-07-06,grassesAndForbs,BRDI3,,
SMA-11-01,TOKA,XTOK-185,2023-07-06,grassesAndForbs,CIVU,,
SMA-11-01,TOKA,XTOK-185,2023-07-06,grassesAndForbs,COAR4,,
SMA-11-01,TOKA,XTOK-185,2023-07-06,grassesAndForbs,COMA2,,
SMA-11-01,TOKA,XTOK-185,2023-07-06,grassesAndForbs,DAPU3,,
SMA-11-01,TOKA,XTOK-185,2023-07-06,shrubs,DIAU,1,50
SMA-11-01,TOKA,XTOK-185,2023-07-06,grassesAndForbs,GEDI,,
