Project,Study Area,Transect Name,Point Name,Protocol,Date,Start Time,End Time,Sample Number,Sample Distance,Sample Bearing,Ring Infiltrometer Diameter,Water Volume,Bulk Density Diameter,Bulk Density Height,Carbon 0-10 cm,Clay 0-10 cm,Sand 0-10 cm,Silt 0-10 cm,Carbon 10-40 cm,Clay 10-40 cm,Sand 10-40 cm,Silt 10-40 cm,Grazed This Year,Bare Ground,Litter Depth,Catenal Position,Water Infiltration Time 1,Water Infiltration Time 2,Water Infiltration Time 3,Water Infiltration Time 4,Extrapolated,Bulk Density Wet Wt,Bulk Density Dry Wt,Bulk Density Rock Wt,Bulk Density Rock Vol,Max Depth,Researcher,Other Observers Count,Other Observers Names,Event Remarks,Observation Remarks,Status
TOMKAT,SMA-11-01,TOKA,TOKA-122,RMN_SOIL_SAMPLE_V1,1/24/2018,NA,NA,5,556386,4124257,15.2,450,5.1,7.5,3.3,0,0,0,2.1,32.5,30,37.5,1,1,1,BO,0:01:02,,,NA,0,225.6,162.1,0,0,40,"Weverka, Jacob",0,NA,"Steep slope, SE facing. BAPI, bush monkeyflowers, some TODI, especially at lower points. Some small fir trees nearby and rushes and blackberry at bottom of slope. Carbon resampled on 3/12/18 due to bag labelling mix-up. Point 1 to 23cm only. All others to",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-126,RMN_SOIL_SAMPLE_V1,1/5/2015,NA,NA,1,36,229,15.2,450,5.1,7.5,4.8,35,28.8,36.2,2.6,38.8,23.8,37.5,1,0,1.1,,0:01:00,0:06:57,0:00:00,NA,0,229.6,193.1,0.2,1,36,"Preston, Mel",0,NA,"Had a lot of trouble getting cores of enough depth; breaking off, holes in them, compacted below probe.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-126,RMN_SOIL_SAMPLE_V1,1/5/2015,NA,NA,2,28,231,15.2,450,5.1,7.5,4.8,35,28.8,36.2,2.6,38.8,23.8,37.5,1,0,2.5,,0:01:13,0:02:13,0:00:00,NA,0,196.2,149.9,0.2,1,35,"Preston, Mel",0,NA,"Had a lot of trouble getting cores of enough depth; breaking off, holes in them, compacted below probe.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-126,RMN_SOIL_SAMPLE_V1,1/5/2015,NA,NA,3,44,220,15.2,450,5.1,7.5,4.8,35,28.8,36.2,2.6,38.8,23.8,37.5,1,0,6,,0:00:05,0:00:12,0:00:00,NA,0,229.5,183.1,0.2,1,31,"Preston, Mel",0,NA,"Had a lot of trouble getting cores of enough depth; breaking off, holes in them, compacted below probe.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-126,RMN_SOIL_SAMPLE_V1,1/5/2015,NA,NA,4,7,110,15.2,450,5.1,7.5,4.8,35,28.8,36.2,2.6,38.8,23.8,37.5,1,0,2.7,,0:00:18,0:00:46,0:00:00,NA,0,178,137.8,1.5,4,35,"Preston, Mel",0,NA,"Had a lot of trouble getting cores of enough depth; breaking off, holes in them, compacted below probe.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-126,RMN_SOIL_SAMPLE_V1,1/5/2015,NA,NA,5,12,165,15.2,450,5.1,7.5,4.8,35,28.8,36.2,2.6,38.8,23.8,37.5,1,0,3.2,,0:00:09,0:00:33,0:00:00,NA,0,169.6,135.4,0.2,1,31,"Preston, Mel",0,NA,"Had a lot of trouble getting cores of enough depth; breaking off, holes in them, compacted below probe.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-126,RMN_SOIL_SAMPLE_V1,2/9/2018,NA,NA,1,36,229,15.2,450,5.1,7.5,4,0,0,0,2.4,38.8,22.5,38.8,1,2,1,MS,0:00:18,,,NA,0,231.7,186.7,0,0,40,"Weverka, Jacob",0,NA,"SW facing slope, moderately steep. BAPI interspersed throughout point and a small oak. Recently grazed by horses.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-126,RMN_SOIL_SAMPLE_V1,2/9/2018,NA,NA,2,28,231,15.2,450,5.1,7.5,4,0,0,0,2.4,38.8,22.5,38.8,1,0,1,MS,0:01:37,,,NA,0,211.6,177.2,0,0,40,"Weverka, Jacob",0,NA,"SW facing slope, moderately steep. BAPI interspersed throughout point and a small oak. Recently grazed by horses.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-126,RMN_SOIL_SAMPLE_V1,2/9/2018,NA,NA,3,44,220,15.2,450,5.1,7.5,4,0,0,0,2.4,38.8,22.5,38.8,1,0,2,MS,0:00:34,,,NA,0,214,181.5,0,0,40,"Weverka, Jacob",0,NA,"SW facing slope, moderately steep. BAPI interspersed throughout point and a small oak. Recently grazed by horses.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-126,RMN_SOIL_SAMPLE_V1,2/9/2018,NA,NA,4,7,110,15.2,450,5.1,7.5,4,0,0,0,2.4,38.8,22.5,38.8,1,0,3,SH,0:00:21,,,NA,0,238.7,191.7,0,0,40,"Weverka, Jacob",0,NA,"SW facing slope, moderately steep. BAPI interspersed throughout point and a small oak. Recently grazed by horses.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-126,RMN_SOIL_SAMPLE_V1,2/9/2018,NA,NA,5,12,165,15.2,450,5.1,7.5,4,0,0,0,2.4,38.8,22.5,38.8,1,0,1,MS,0:00:36,,,NA,0,229.8,186,0,0,40,"Weverka, Jacob",0,NA,"SW facing slope, moderately steep. BAPI interspersed throughout point and a small oak. Recently grazed by horses.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-126,RMN_SOIL_SAMPLE_V1,3/2/2021,NA,NA,1,36,229,15.2,450,5.1,7.5,4.3,0,0,0,2.5,40,23.8,36.2,1,0,4,MS,0:00:19,,,NA,0,227.8,176.8,0,0,40,"Preston, Mel",0,NA,"2nd resample. Step 1 m south. Training point with Alex, Dillon, Jessica, Andrea, Hayley, Susan. Soils dry and hard",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-126,RMN_SOIL_SAMPLE_V1,3/2/2021,NA,NA,2,28,231,15.2,450,5.1,7.5,4.3,0,0,0,2.5,40,23.8,36.2,1,0,5,MS,0:00:39,,,NA,0,195.6,154.9,0.2,0,40,"Preston, Mel",0,NA,"2nd resample. Step 1 m south. Training point with Alex, Dillon, Jessica, Andrea, Hayley, Susan. Soils dry and hard",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-126,RMN_SOIL_SAMPLE_V1,3/2/2021,NA,NA,3,44,220,15.2,450,5.1,7.5,4.3,0,0,0,2.5,40,23.8,36.2,1,0,2,MS,0:00:18,,,NA,0,195.7,162.5,0,0,38,"Preston, Mel",0,NA,"2nd resample. Step 1 m south. Training point with Alex, Dillon, Jessica, Andrea, Hayley, Susan. Soils dry and hard",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-126,RMN_SOIL_SAMPLE_V1,3/2/2021,NA,NA,4,7,110,15.2,450,5.1,7.5,4.3,0,0,0,2.5,40,23.8,36.2,1,0,2,SH,0:00:11,,,NA,0,167.1,130.6,1.2,0,38,"Preston, Mel",0,NA,"2nd resample. Step 1 m south. Training point with Alex, Dillon, Jessica, Andrea, Hayley, Susan. Soils dry and hard",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-126,RMN_SOIL_SAMPLE_V1,3/2/2021,NA,NA,5,12,165,15.2,450,5.1,7.5,4.3,0,0,0,2.5,40,23.8,36.2,1,0,3,MS,0:00:15,,,NA,0,180.6,141.7,0,0,38,"Preston, Mel",0,NA,"2nd resample. Step 1 m south. Training point with Alex, Dillon, Jessica, Andrea, Hayley, Susan. Soils dry and hard",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-126,RMN_SOIL_SAMPLE_V1,3/15/2024,NA,NA,1,36,229,15.2,450,5.1,7.5,3.7,0,0,0,2.3,33.8,40,26.2,1,1,2,MS,2:19:02,,,NA,1,256.9,185.6,0,0,40,"Fanucchi, Krista",0,NA,"S facing slope, lots of Stipa Pulchra, some scrub encroachment. ",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-126,RMN_SOIL_SAMPLE_V1,3/15/2024,NA,NA,2,28,231,15.2,450,5.1,7.5,3.7,0,0,0,2.3,33.8,40,26.2,1,2,3,MS,1:37:02,,,NA,1,245.9,165.6,0.1,0,36,"Fanucchi, Krista",0,NA,"S facing slope, lots of Stipa Pulchra, some scrub encroachment. ",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-126,RMN_SOIL_SAMPLE_V1,3/15/2024,NA,NA,3,44,220,15.2,450,5.1,7.5,3.7,0,0,0,2.3,33.8,40,26.2,1,0,3,FS,1:19:08,,,NA,1,229.8,165,1.4,1,40,"Fanucchi, Krista",0,NA,"S facing slope, lots of Stipa Pulchra, some scrub encroachment. ",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-126,RMN_SOIL_SAMPLE_V1,3/15/2024,NA,NA,4,7,110,15.2,450,5.1,7.5,3.7,0,0,0,2.3,33.8,40,26.2,1,5,0.5,SH,0:16:21,,,NA,0,184.2,127.9,0,0,40,"Fanucchi, Krista",0,NA,"S facing slope, lots of Stipa Pulchra, some scrub encroachment. ",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-126,RMN_SOIL_SAMPLE_V1,3/15/2024,NA,NA,5,12,165,15.2,450,5.1,7.5,3.7,0,0,0,2.3,33.8,40,26.2,1,0,5,SH,0:02:31,,,NA,0,190.5,129.9,0.3,0,37,"Fanucchi, Krista",0,NA,"S facing slope, lots of Stipa Pulchra, some scrub encroachment. ",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-129,RMN_SOIL_SAMPLE_V1,1/5/2015,NA,NA,1,34,248,15.2,450,5.1,7.5,3.7,35,22.5,42.5,2.6,37.5,21.2,41.2,1,7,1,,0:00:21,0:01:03,0:00:00,NA,0,254.5,198,0.4,1,36,"Preston, Mel",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-129,RMN_SOIL_SAMPLE_V1,1/5/2015,NA,NA,2,34,211,15.2,450,5.1,7.5,3.7,35,22.5,42.5,2.6,37.5,21.2,41.2,1,0,2,,0:00:13,0:00:47,0:00:00,NA,0,218.6,173.1,0.1,0,35,"Preston, Mel",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-129,RMN_SOIL_SAMPLE_V1,1/5/2015,NA,NA,3,0,352,15.2,450,5.1,7.5,3.7,35,22.5,42.5,2.6,37.5,21.2,41.2,1,0,2,,0:00:13,0:00:28,0:00:00,NA,0,234.8,179.3,0.1,0,37,"Preston, Mel",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-129,RMN_SOIL_SAMPLE_V1,1/5/2015,NA,NA,4,3,309,15.2,450,5.1,7.5,3.7,35,22.5,42.5,2.6,37.5,21.2,41.2,1,0,3,,0:00:03,0:00:05,0:00:00,NA,0,272.7,207.6,0.2,1,39,"Preston, Mel",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-129,RMN_SOIL_SAMPLE_V1,1/5/2015,NA,NA,5,15,28,15.2,450,5.1,7.5,3.7,35,22.5,42.5,2.6,37.5,21.2,41.2,1,1,2,,0:00:27,0:01:36,0:00:00,NA,0,227.7,140.6,0.6,1,36,"Preston, Mel",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-129,RMN_SOIL_SAMPLE_V1,2/9/2018,NA,NA,1,34,248,15.2,450,5.1,7.5,3.5,0,0,0,2.3,36.2,22.5,41.2,0,1,7,MS,0:00:57,,,NA,0,239.5,184.2,0,0,40,"Weverka, Jacob",0,NA,"N and W facing slope above a wet swale (included in point). Lots of PHAQ, Juncus effusus. Points on W-facing slope rockier and drier.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-129,RMN_SOIL_SAMPLE_V1,2/9/2018,NA,NA,2,34,211,15.2,450,5.1,7.5,3.5,0,0,0,2.3,36.2,22.5,41.2,0,1,2,MS,0:00:13,,,NA,0,221.3,170.5,0,0,40,"Weverka, Jacob",0,NA,"N and W facing slope above a wet swale (included in point). Lots of PHAQ, Juncus effusus. Points on W-facing slope rockier and drier.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-129,RMN_SOIL_SAMPLE_V1,2/9/2018,NA,NA,3,0,352,15.2,450,5.1,7.5,3.5,0,0,0,2.3,36.2,22.5,41.2,0,4,3,MS,0:00:45,,,NA,0,246.4,178.8,0,0,40,"Weverka, Jacob",0,NA,"N and W facing slope above a wet swale (included in point). Lots of PHAQ, Juncus effusus. Points on W-facing slope rockier and drier.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-129,RMN_SOIL_SAMPLE_V1,2/9/2018,NA,NA,4,3,309,15.2,450,5.1,7.5,3.5,0,0,0,2.3,36.2,22.5,41.2,0,12,1,MS,0:00:08,,,NA,0,186.7,139.7,0,0,40,"Weverka, Jacob",0,NA,"N and W facing slope above a wet swale (included in point). Lots of PHAQ, Juncus effusus. Points on W-facing slope rockier and drier.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-129,RMN_SOIL_SAMPLE_V1,2/9/2018,NA,NA,5,15,28,15.2,450,5.1,7.5,3.5,0,0,0,2.3,36.2,22.5,41.2,0,0,1,FS,0:00:04,,,NA,0,215.7,165.9,0,0,40,"Weverka, Jacob",0,NA,"N and W facing slope above a wet swale (included in point). Lots of PHAQ, Juncus effusus. Points on W-facing slope rockier and drier.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-129,RMN_SOIL_SAMPLE_V1,3/16/2021,NA,NA,1,34,248,15.2,450,5.1,7.5,2.9,0,0,0,2.2,31.2,35,33.8,1,0,1,MS,0:01:54,,,NA,0,257.9,187,5.7,3,40,"Preston, Mel",0,NA,"Recently grazed, lots of water and per grass, looking nice. Recent rains were infiltrated, ~field capacity",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-129,RMN_SOIL_SAMPLE_V1,3/16/2021,NA,NA,2,34,211,15.2,450,5.1,7.5,2.9,0,0,0,2.2,31.2,35,33.8,1,1,2,SH,0:37:15,,,NA,0,244.8,171.4,0.4,0,40,"Preston, Mel",0,NA,"Recently grazed, lots of water and per grass, looking nice. Recent rains were infiltrated, ~field capacity",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-129,RMN_SOIL_SAMPLE_V1,3/16/2021,NA,NA,3,0,352,15.2,450,5.1,7.5,2.9,0,0,0,2.2,31.2,35,33.8,1,0,2,FS,0:03:50,,,NA,0,238.6,163.4,0.1,0,40,"Preston, Mel",0,NA,"Recently grazed, lots of water and per grass, looking nice. Recent rains were infiltrated, ~field capacity",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-129,RMN_SOIL_SAMPLE_V1,3/16/2021,NA,NA,4,3,309,15.2,450,5.1,7.5,2.9,0,0,0,2.2,31.2,35,33.8,1,0,2,FS,0:32:03,,,NA,0,231.2,155.4,0.3,0,40,"Preston, Mel",0,NA,"Recently grazed, lots of water and per grass, looking nice. Recent rains were infiltrated, ~field capacity",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-129,RMN_SOIL_SAMPLE_V1,3/16/2021,NA,NA,5,15,28,15.2,450,5.1,7.5,2.9,0,0,0,2.2,31.2,35,33.8,1,0,2,FS,0:02:52,,,NA,0,243.8,173.9,1.7,1,40,"Preston, Mel",0,NA,"Recently grazed, lots of water and per grass, looking nice. Recent rains were infiltrated, ~field capacity",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-129,RMN_SOIL_SAMPLE_V1,3/21/2024,NA,NA,1,34,248,15.2,450,5.1,7.5,3.4,0,0,0,2.2,37.5,21.2,41.2,1,3,0.5,MS,0:00:28,,,NA,0,218.9,168.4,0,0,40,"Fanucchi, Krista",0,NA,"shrubby hillside mixed with wildflowers and harding grass, juncus. Most sub points N facing, pt 1 is W facing. Re sampled 1 meter east. ",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-129,RMN_SOIL_SAMPLE_V1,3/21/2024,NA,NA,2,34,211,15.2,450,5.1,7.5,3.4,0,0,0,2.2,37.5,21.2,41.2,1,0,4,MS,0:29:14,,,NA,0,251.2,179.8,0,0,40,"Fanucchi, Krista",0,NA,"shrubby hillside mixed with wildflowers and harding grass, juncus. Most sub points N facing, pt 1 is W facing. Re sampled 1 meter east. ",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-129,RMN_SOIL_SAMPLE_V1,3/21/2024,NA,NA,3,0,352,15.2,450,5.1,7.5,3.4,0,0,0,2.2,37.5,21.2,41.2,1,1,0.5,MS,1:55:48,,,NA,1,237.2,155,0,0,40,"Fanucchi, Krista",0,NA,"shrubby hillside mixed with wildflowers and harding grass, juncus. Most sub points N facing, pt 1 is W facing. Re sampled 1 meter east. ",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-129,RMN_SOIL_SAMPLE_V1,3/21/2024,NA,NA,4,3,309,15.2,450,5.1,7.5,3.4,0,0,0,2.2,37.5,21.2,41.2,1,1,1.5,MS,0:44:37,,,NA,0,231.9,148.6,0,0,40,"Fanucchi, Krista",0,NA,"shrubby hillside mixed with wildflowers and harding grass, juncus. Most sub points N facing, pt 1 is W facing. Re sampled 1 meter east. ",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-129,RMN_SOIL_SAMPLE_V1,3/21/2024,NA,NA,5,15,28,15.2,450,5.1,7.5,3.4,0,0,0,2.2,37.5,21.2,41.2,1,0,0,FS,0:11:16,,,NA,0,245.9,185.8,0,0,40,"Fanucchi, Krista",0,NA,"shrubby hillside mixed with wildflowers and harding grass, juncus. Most sub points N facing, pt 1 is W facing. Re sampled 1 meter east. ",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-135,RMN_SOIL_SAMPLE_V1,1/13/2015,NA,NA,1,30,185,15.2,450,5.1,7.5,3.2,30,30,40,2.2,33.8,29.4,36.9,1,71,0.5,,0:00:22,0:01:45,0:00:00,NA,0,211.7,173.4,2.1,3,37,"Preston, Mel",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-135,RMN_SOIL_SAMPLE_V1,1/13/2015,NA,NA,2,24,221,15.2,450,5.1,7.5,3.2,30,30,40,2.2,33.8,29.4,36.9,1,3,1,,0:00:53,0:02:47,0:00:00,NA,0,237.6,203,0.9,2,37,"Preston, Mel",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-135,RMN_SOIL_SAMPLE_V1,1/13/2015,NA,NA,3,46,290,15.2,450,5.1,7.5,3.2,30,30,40,2.2,33.8,29.4,36.9,1,0,1.5,,0:00:08,0:00:55,0:00:00,NA,0,224.3,178.5,1,1,35,"Preston, Mel",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-135,RMN_SOIL_SAMPLE_V1,1/13/2015,NA,NA,4,37,322,15.2,450,5.1,7.5,3.2,30,30,40,2.2,33.8,29.4,36.9,1,0,1,,0:00:39,0:03:39,0:00:00,NA,0,235.8,197.1,1.2,2,36,"Preston, Mel",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-135,RMN_SOIL_SAMPLE_V1,1/13/2015,NA,NA,5,44,305,15.2,450,5.1,7.5,3.2,30,30,40,2.2,33.8,29.4,36.9,1,0,2,,0:00:06,0:00:18,0:00:00,NA,0,239.8,197.1,0.5,2,36,"Preston, Mel",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-135,RMN_SOIL_SAMPLE_V1,1/29/2018,NA,NA,1,30,185,15.2,450,5.1,7.5,3.2,0,0,0,2.1,32.5,31.2,36.2,1,0,2.5,FS,0:03:20,,,NA,0,235.6,173.7,2.1,1,40,"Weverka, Jacob",0,NA,"W-facing slope with a lot of coyote brush. Center is in thick brush, but sample points are located in brush/grassland transition area. Points were located with GPS instead of pacing. Lots of thatch.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-135,RMN_SOIL_SAMPLE_V1,1/29/2018,NA,NA,2,24,221,15.2,450,5.1,7.5,3.2,0,0,0,2.1,32.5,31.2,36.2,1,0,1,FS,0:01:18,,,NA,0,266.5,212.3,1.2,1,40,"Weverka, Jacob",0,NA,"W-facing slope with a lot of coyote brush. Center is in thick brush, but sample points are located in brush/grassland transition area. Points were located with GPS instead of pacing. Lots of thatch.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-135,RMN_SOIL_SAMPLE_V1,1/29/2018,NA,NA,3,46,290,15.2,450,5.1,7.5,3.2,0,0,0,2.1,32.5,31.2,36.2,1,0,7,FS,0:00:56,,,NA,0,233.3,170.6,0,0,40,"Weverka, Jacob",0,NA,"W-facing slope with a lot of coyote brush. Center is in thick brush, but sample points are located in brush/grassland transition area. Points were located with GPS instead of pacing. Lots of thatch.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-135,RMN_SOIL_SAMPLE_V1,1/29/2018,NA,NA,4,37,322,15.2,450,5.1,7.5,3.2,0,0,0,2.1,32.5,31.2,36.2,1,6,2,MS,0:21:23,,,NA,0,275.4,192.7,0,0,40,"Weverka, Jacob",0,NA,"W-facing slope with a lot of coyote brush. Center is in thick brush, but sample points are located in brush/grassland transition area. Points were located with GPS instead of pacing. Lots of thatch.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-135,RMN_SOIL_SAMPLE_V1,1/29/2018,NA,NA,5,44,305,15.2,450,5.1,7.5,3.2,0,0,0,2.1,32.5,31.2,36.2,1,7,0.5,MS,0:00:28,,,NA,0,211.5,164,3.4,1,40,"Weverka, Jacob",0,NA,"W-facing slope with a lot of coyote brush. Center is in thick brush, but sample points are located in brush/grassland transition area. Points were located with GPS instead of pacing. Lots of thatch.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-137,RMN_SOIL_SAMPLE_V1,1/13/2015,NA,NA,1,29,174,15.2,450,5.1,7.5,4,30,38.8,31.2,2.6,32.5,38.8,28.8,1,1,3,,0:00:08,0:00:20,0:00:00,NA,0,200.8,152.7,2.4,3,37,"Preston, Mel",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-137,RMN_SOIL_SAMPLE_V1,1/13/2015,NA,NA,2,4,177,15.2,450,5.1,7.5,4,30,38.8,31.2,2.6,32.5,38.8,28.8,1,12,1,,0:00:13,0:00:32,0:00:00,NA,0,241,199.3,2.9,2,37,"Preston, Mel",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-137,RMN_SOIL_SAMPLE_V1,1/13/2015,NA,NA,3,23,179,15.2,450,5.1,7.5,4,30,38.8,31.2,2.6,32.5,38.8,28.8,1,0,1.5,,0:00:38,0:02:34,0:00:00,NA,0,250.8,194.5,2,4,38,"Preston, Mel",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-137,RMN_SOIL_SAMPLE_V1,1/13/2015,NA,NA,4,20,293,15.2,450,5.1,7.5,4,30,38.8,31.2,2.6,32.5,38.8,28.8,1,3,0.5,,0:02:41,0:10:00,0:00:00,NA,0,246.6,207,0.8,2,38,"Preston, Mel",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-137,RMN_SOIL_SAMPLE_V1,1/13/2015,NA,NA,5,31,234,15.2,450,5.1,7.5,4,30,38.8,31.2,2.6,32.5,38.8,28.8,1,3,1.5,,0:00:07,0:00:24,0:00:00,NA,0,240.8,206.9,0.6,1,35,"Preston, Mel",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-137,RMN_SOIL_SAMPLE_V1,1/29/2018,NA,NA,1,29,174,15.2,450,5.1,7.5,3.6,0,0,0,2.6,30,40,30,1,0,2,SH,0:14:21,,,NA,0,234.1,177.2,0,0,40,"Weverka, Jacob",0,NA,"NE-facing slope with doug firs at top of slope. Lots of BAPI, and all sampling points are among shrubs and trees.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-137,RMN_SOIL_SAMPLE_V1,1/29/2018,NA,NA,2,4,177,15.2,450,5.1,7.5,3.6,0,0,0,2.6,30,40,30,1,1,0.3,SH,0:15:44,,,NA,0,223.6,168.7,0,0,40,"Weverka, Jacob",0,NA,"NE-facing slope with doug firs at top of slope. Lots of BAPI, and all sampling points are among shrubs and trees.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-137,RMN_SOIL_SAMPLE_V1,1/29/2018,NA,NA,3,23,179,15.2,450,5.1,7.5,3.6,0,0,0,2.6,30,40,30,1,0,3,SH,0:00:34,,,NA,0,203.9,149.7,0,0,40,"Weverka, Jacob",0,NA,"NE-facing slope with doug firs at top of slope. Lots of BAPI, and all sampling points are among shrubs and trees.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-137,RMN_SOIL_SAMPLE_V1,1/29/2018,NA,NA,4,20,293,15.2,450,5.1,7.5,3.6,0,0,0,2.6,30,40,30,1,0,0,SH,0:09:35,,,NA,0,248.8,186.2,0,0,40,"Weverka, Jacob",0,NA,"NE-facing slope with doug firs at top of slope. Lots of BAPI, and all sampling points are among shrubs and trees.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-137,RMN_SOIL_SAMPLE_V1,1/29/2018,NA,NA,5,31,234,15.2,450,5.1,7.5,3.6,0,0,0,2.6,30,40,30,1,7,0.3,SH,0:01:13,,,NA,0,218.7,158.5,0,0,40,"Weverka, Jacob",0,NA,"NE-facing slope with doug firs at top of slope. Lots of BAPI, and all sampling points are among shrubs and trees.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-137,RMN_SOIL_SAMPLE_V1,1/19/2021,NA,NA,1,29,174,15.1,450,5.1,7.5,4,0,0,0,2.7,33.8,36.2,30,0,0,1,SH,0:00:14,,,NA,0,243.9,193.8,0,0,40,"Preston, Mel",0,NA,"Perry area - in or near burn unit. CB on W hill was just dozed last week to prep for burn (crushed not scraped). Dry, windy, soils hard.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-137,RMN_SOIL_SAMPLE_V1,1/19/2021,NA,NA,2,4,177,15.1,450,5.1,7.5,4,0,0,0,2.7,33.8,36.2,30,0,0,1,MS,0:00:35,,,NA,0,231.9,180.6,0,0,35,"Preston, Mel",0,NA,"Perry area - in or near burn unit. CB on W hill was just dozed last week to prep for burn (crushed not scraped). Dry, windy, soils hard.",dry,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-137,RMN_SOIL_SAMPLE_V1,1/19/2021,NA,NA,3,23,179,15.1,450,5.1,7.5,4,0,0,0,2.7,33.8,36.2,30,0,0,1,MS,0:00:38,,,NA,0,232.8,183.7,0,0,40,"Preston, Mel",0,NA,"Perry area - in or near burn unit. CB on W hill was just dozed last week to prep for burn (crushed not scraped). Dry, windy, soils hard.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-137,RMN_SOIL_SAMPLE_V1,1/19/2021,NA,NA,4,20,293,15.1,450,5.1,7.5,4,0,0,0,2.7,33.8,36.2,30,0,0,1,SH,0:01:00,,,NA,0,168.7,141.2,0.1,0,40,"Preston, Mel",0,NA,"Perry area - in or near burn unit. CB on W hill was just dozed last week to prep for burn (crushed not scraped). Dry, windy, soils hard.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-137,RMN_SOIL_SAMPLE_V1,1/19/2021,NA,NA,5,31,234,15.1,450,5.1,7.5,4,0,0,0,2.7,33.8,36.2,30,0,0,0.5,SH,0:00:14,,,NA,0,214.5,170.3,0,0,40,"Preston, Mel",0,NA,"Perry area - in or near burn unit. CB on W hill was just dozed last week to prep for burn (crushed not scraped). Dry, windy, soils hard.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-137,RMN_SOIL_SAMPLE_V1,6/2/2022,NA,NA,1,12,220,15.2,450,5.1,7.5,3.4,28.8,42.5,28.8,0,0,0,0,0,5,0.1,MS,0:00:48,,,NA,0,212.1,190.8,0.2,0,10,"Noda, Sophie",0,NA,,,RAW
